ANO,MES,DIA,1200551,1210622,1200567,1200575,1200545,1210702,1200560,1210683,1200548,1200570,1210718,1210734,1200571,1200579,1210770,1200558,1200562,1200554
2013,4,27,3.1,3.9,5.3,3.1,8.0,7.4,5.4,5.4,4.7,5.3,4.9,5.5,5.0,7.1,4.4,6.4,5.4,5.2
2013,4,28,2.4,3.5,4.5,2.8,5.9,5.6,5.4,4.1,3.4,5.1,3.4,4.4,5.6,5.7,3.8,6.2,5.4,6.3
2013,4,29,2.7,3.0,2.8,2.6,3.5,3.3,5.8,4.3,2.9,6.5,2.6,3.7,4.4,4.6,3.1,4.6,3.8,3.8
2013,4,30,2.1,1.8,1.9,1.1,3.6,2.7,4.5,3.0,2.2,3.1,1.7,1.7,3.2,2.6,1.8,1.7,1.5,2.7
2013,5,1,2.2,2.6,1.5,1.4,4.1,3.5,3.5,2.3,2.1,1.9,1.5,1.8,1.0,2.5,1.4,1.6,1.7,2.3
2013,5,2,2.8,1.4,1.3,1.4,2.8,2.1,3.1,2.3,1.8,1.7,1.1,2.3,2.0,3.0,1.6,2.1,2.1,3.9
2013,5,3,2.5,1.0,1.3,1.5,2.8,2.0,4.0,2.1,1.9,2.0,1.2,2.1,1.8,2.4,1.5,2.5,2.0,3.2
2013,5,4,2.4,1.2,1.5,1.5,2.8,2.0,3.2,2.2,1.9,2.0,1.2,2.3,3.8,2.8,1.6,2.5,2.0,2.9
2013,5,5,1.5,1.4,1.7,1.6,1.5,1.8,2.5,3.3,1.7,2.3,1.1,2.2,4.2,2.7,1.7,3.0,2.6,2.3
2013,5,6,1.3,1.2,1.4,1.5,2.3,1.7,2.3,2.3,1.3,1.9,0.9,1.4,2.6,1.9,1.0,2.2,2.3,2.7
2013,5,7,1.9,1.5,2.0,2.2,3.5,2.0,2.3,3.6,1.8,1.8,1.3,1.3,2.9,1.9,1.0,2.4,2.6,2.9
2013,5,8,1.3,1.2,0.7,1.2,2.0,1.3,1.8,2.1,1.2,2.1,0.9,1.4,2.8,1.6,0.8,1.5,2.1,2.2
2013,5,9,1.8,1.4,1.3,1.7,3.2,3.1,2.9,3.1,2.0,3.0,1.6,2.0,3.1,2.9,1.5,3.3,3.6,3.8
2013,5,10,2.3,1.4,1.5,1.9,3.5,3.3,2.3,4.0,1.9,2.9,1.7,2.5,3.3,3.3,1.8,4.0,3.0,3.2
2013,5,11,2.1,1.8,1.8,1.7,4.8,4.0,2.2,3.2,2.2,2.4,2.1,3.5,4.0,4.3,3.2,4.6,3.7,3.2
2013,5,12,2.1,1.3,1.7,1.5,3.3,2.3,4.6,2.9,2.0,2.9,2.1,2.7,3.7,3.6,2.3,2.9,1.9,2.3
2013,5,13,2.4,1.2,1.4,1.4,3.3,2.3,4.9,2.4,2.4,2.2,1.4,2.5,3.3,2.8,1.4,2.4,2.7,3.0
2013,5,14,2.6,2.3,3.2,3.0,5.5,4.7,4.1,6.2,3.0,4.1,3.0,4.2,4.2,5.3,2.8,4.3,4.8,3.6
2013,5,15,2.6,3.4,3.7,3.3,7.6,6.9,4.8,5.7,4.1,4.3,4.5,5.1,5.1,6.4,4.1,6.6,5.8,5.9
2013,5,16,1.6,1.7,2.5,3.5,2.7,3.8,4.2,6.4,2.5,4.3,2.0,3.0,5.6,4.5,2.6,6.6,6.0,7.4
2013,5,17,2.2,1.9,2.3,2.8,3.6,4.3,4.1,6.0,3.3,4.0,2.7,3.8,5.9,5.3,3.2,6.0,5.9,7.0
2013,5,18,2.0,2.3,2.7,4.1,4.2,4.4,4.8,7.8,3.2,5.1,2.4,3.0,5.8,4.5,2.6,5.6,5.9,6.5
2013,5,19,1.7,1.0,2.2,2.4,2.2,2.3,2.0,4.9,2.1,3.1,1.5,2.3,3.7,3.0,1.8,2.9,3.7,4.7
2013,5,20,2.3,1.5,1.3,1.8,4.6,3.3,3.7,3.0,2.2,2.3,2.0,2.3,2.7,3.7,2.1,2.5,2.0,3.1
2013,5,21,2.0,1.2,1.6,2.4,2.7,2.6,2.4,3.5,1.7,2.1,1.9,2.9,3.5,4.3,2.6,4.4,3.4,4.5
2013,5,22,1.7,1.4,1.7,1.8,2.3,2.1,2.9,3.5,1.7,2.6,1.5,3.0,3.2,3.1,1.7,3.5,3.9,5.1
2013,5,23,2.8,2.1,2.5,1.9,3.9,2.9,4.6,2.9,1.9,2.0,1.9,3.1,2.1,3.4,1.5,2.8,3.8,5.5
2013,5,24,2.1,2.4,2.4,1.8,4.6,3.3,5.1,2.8,2.2,2.1,1.8,3.3,2.4,3.6,1.6,2.3,2.8,2.0
2013,5,25,3.0,1.6,1.8,1.5,4.3,2.5,3.9,3.2,2.2,2.4,2.1,3.1,2.4,4.0,1.9,2.9,2.9,3.2
2013,5,26,2.5,1.5,2.6,2.6,5.3,3.8,2.9,5.7,3.0,3.8,2.1,3.5,3.7,4.7,2.9,4.5,4.3,3.3
2013,5,27,2.1,1.9,3.2,3.0,3.0,2.9,3.5,7.7,2.7,5.0,2.1,2.6,5.2,3.3,2.3,4.8,5.0,5.9
2013,5,28,2.4,2.9,4.0,5.1,5.7,5.1,5.5,6.8,4.1,5.5,2.1,4.7,5.4,5.1,3.6,6.2,4.9,4.0
2013,5,29,2.3,1.8,2.9,4.3,4.5,5.0,4.5,9.8,3.5,5.1,2.1,3.6,6.9,4.2,3.0,7.0,5.8,5.6
2013,5,30,2.2,2.1,3.2,2.4,5.0,4.2,4.0,4.3,2.6,3.1,2.1,3.9,4.0,4.9,3.7,4.9,4.0,4.3
2013,5,31,2.4,2.8,4.0,1.9,5.2,4.0,4.4,3.4,1.8,3.3,2.0,3.5,4.2,4.9,3.4,4.3,3.2,4.6
2013,6,1,2.2,2.1,2.0,1.7,4.0,3.1,5.7,4.3,2.9,4.1,2.0,2.7,3.7,3.7,2.8,2.8,2.6,4.8
2013,6,2,3.0,1.8,2.1,2.6,4.4,3.0,7.0,4.3,2.9,3.7,1.8,2.7,3.9,4.0,2.5,2.8,2.2,3.9
2013,6,3,3.3,2.5,1.6,2.2,4.9,2.7,6.0,3.1,3.0,2.6,1.4,2.1,3.2,3.2,1.8,3.1,3.1,3.3
2013,6,4,2.4,1.5,1.8,1.7,2.5,1.5,4.9,2.6,1.6,2.7,1.3,2.3,3.1,2.3,1.2,2.3,2.9,3.6
2013,6,5,1.5,1.9,2.0,2.0,1.5,1.6,2.7,3.5,1.7,3.0,1.7,3.1,4.2,2.7,1.3,3.6,4.1,4.6
2013,6,6,1.5,2.0,2.2,2.5,2.8,2.0,3.0,3.2,1.9,3.2,1.6,1.9,2.7,3.1,1.6,3.8,4.0,5.3
2013,6,7,2.0,1.6,2.1,2.0,3.1,1.8,2.2,2.2,1.6,2.9,2.0,2.7,2.7,3.9,2.7,4.4,5.0,6.0
2013,6,8,1.3,1.0,1.9,3.6,2.1,2.4,3.0,5.4,1.8,3.6,1.2,2.1,3.9,2.8,1.9,3.9,3.6,4.6
2013,6,9,1.8,1.6,3.1,4.3,2.3,2.6,3.4,6.6,1.9,4.5,1.3,1.8,4.0,2.8,1.7,4.0,4.1,4.9
2013,6,10,2.2,1.8,1.8,3.0,3.3,1.9,2.1,3.3,1.0,3.1,1.1,1.4,3.6,2.5,1.1,2.8,2.8,4.7
2013,6,11,1.8,1.2,1.7,2.1,3.5,1.8,2.1,2.8,1.8,2.9,1.3,1.5,3.7,2.7,1.4,2.7,3.3,3.5
2013,6,12,1.4,1.5,1.9,2.0,1.8,1.8,2.2,2.5,2.1,2.3,1.6,2.4,3.3,2.8,1.7,3.0,3.1,3.0
