Data,Intensidade_Media,Direcao_Media,Temperatura_Media,Eólica,mes,dia_da_semana,vento_sin,vento_cos,Intensidade_Media_norm,Temperatura_Media_norm,Intensidade_Media_lag1,Temperatura_Media_lag1,Eólica_lag1
2017-07-16,1.4421184468571895,247.67632646586986,29.26194717423679,81469.4,7,Sunday,-0.9250528552954486,-0.37983840631212895,-0.7961515502049563,1.058952554855579,1.1694121707649652,29.373058285347902,92800.1
2017-07-17,1.675238421368697,239.2220754015197,28.623058285347902,52479.7,7,Monday,-0.859157117367427,-0.5117118795542013,-0.5652866182320375,0.9857457139653747,1.4421184468571895,29.26194717423679,81469.4
2017-07-18,2.4912979741046417,257.08396933653563,26.42861384090346,117076.4,7,Tuesday,-0.9746986933673562,-0.2235228336165427,0.24287893481856326,0.7342961300381514,1.675238421368697,28.623058285347902,52479.7
2017-07-19,3.283209921528491,289.177288640201,25.20639161868123,108041.6,7,Wednesday,-0.9445066548366036,0.3284922814456512,1.0271304699075219,0.5942482605090642,2.4912979741046417,26.42861384090346,117076.4
2017-07-20,3.827326646706663,316.95332127741193,24.000836063125675,169805.0,7,Thursday,-0.6825939656236146,0.7307978366786724,1.565983783557765,0.45611013465537437,3.283209921528491,25.20639161868123,108041.6
2017-07-21,3.7024051391736847,310.8390451978348,24.123058285347902,188430.0,7,Friday,-0.7565495951646968,0.6539363195725815,1.4422706808989798,0.4701149216082836,3.827326646706663,24.000836063125675,169805.0
2017-07-22,3.243417932392828,317.2359598546451,25.31750272979234,146637.6,7,Saturday,-0.6789806685054531,0.734156149464055,0.9877234011476608,0.6069798850117084,3.7024051391736847,24.123058285347902,188430.0
2017-07-23,3.3986144183372997,322.755115768199,26.817502729792338,163305.8,7,Sunday,-0.6052229130003584,0.7960560442452281,1.1414186228680883,0.7788568157974051,3.243417932392828,25.31750272979234,146637.6
2017-07-24,3.8563351948092133,328.83526195564224,27.61750272979234,192661.3,7,Monday,-0.51750048829359,0.8556829112562059,1.5947117228875534,0.8705245122164436,3.3986144183372997,26.817502729792338,163305.8
2017-07-25,2.884014566322444,342.3376186706432,28.650836063125674,154541.3,7,Tuesday,-0.3034075068109307,0.9528608947851597,0.6317966564208535,0.988928620091035,3.8563351948092133,27.61750272979234,192661.3
2017-07-26,2.609159273928199,324.4996483479267,29.389724952014564,97728.5,7,Wednesday,-0.5807079523230061,0.8141119542844345,0.35960012536871977,1.0735939230336193,2.884014566322444,28.650836063125674,154541.3
2017-07-27,3.041807497278782,306.39993576184474,28.328613840903454,129672.7,7,Thursday,-0.8048944626772676,0.5934179841827114,0.7880632069272074,0.952006909033367,2.609159273928199,29.389724952014564,97728.5
2017-07-28,3.0580500261055206,314.7360502890007,29.028613840903454,157908.4,7,Friday,-0.7103567599019482,0.703841795904169,0.8041486166846114,1.0322161434000257,3.041807497278782,28.328613840903454,129672.7
2017-07-29,2.9104565342010074,305.9068221983091,28.63972495201456,121731.7,7,Saturday,-0.8099718154511654,0.5864688040934004,0.6579828428611461,0.9876554576407703,3.0580500261055206,29.028613840903454,157908.4
2017-07-30,3.296125435963,312.1335836426945,27.095280507570116,146270.6,7,Sunday,-0.7415827462349227,0.6708614092990223,1.0399210485251038,0.8106858770540157,2.9104565342010074,28.63972495201456,121731.7
2017-07-31,3.001156728289842,311.3549681704819,24.123058285347902,124798.0,7,Monday,-0.7506305983994178,0.6607221085649638,0.7478056655606043,0.4701149216082836,3.296125435963,27.095280507570116,146270.6
2017-08-01,3.241545800210424,314.52169031202016,24.984169396459013,117776.6,8,Tuesday,-0.7129850566812399,0.7011792274085485,0.9858693786863053,0.5687850115037762,3.001156728289842,24.123058285347902,124798.0
2017-08-02,2.582468293489113,309.8322788557821,26.34528050757012,88761.5,8,Wednesday,-0.7679227816090344,0.6405424275454696,0.333167335144406,0.7247474116611676,3.241545800210424,24.984169396459013,117776.6
